review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
diRlmAW1V0kvK9njfOlWwA,Y_bXDyk0QX-S5hEcQGkF8g,5Ce3lZksYVkCbrihqylVHQ,5.0,7,1,7,WHERE TO COME FOR SUSHI ON THE GO. I have ordered several times to go and it's always prepared quickly and made fresh. The people who work here are happy to be there nice and smiling! Great atmosphere and awesome BYoB set up.,2015-02-04 22:31:27,Sushi Nara,Tucson,AZ,4.5,159,"Sushi Bars, Japanese, Restaurants",82,3.51,4
Qj2xdxFAdtwdrHdbUHpwLA,Qaa2sxNfZyTUcmu2hpGTgw,AEOd0wRdjeLIXb1usSp9hg,4.0,3,2,0,"Their potstickers are addicting.  I order them just for myself, plus they deliver which is even more awesome.  I haven't had an entree that blew me away... But I'm pretty sure the potstickers have some addictive substance in them, as I have eaten a whole order alone twice this week.  Yummo.",2015-06-24 03:23:45,Kung Fu Noodle,Tucson,AZ,4.0,217,"Restaurants, Dim Sum, Chinese, Cantonese, Noodles, Taiwanese, Szechuan",125,3.56,8
MmrskCsL_NzesdHu3ld4-Q,Lui_eOhAkmw_fKfPsZyzYA,UCMSWPqzXjd7QHq7v8PJjQ,3.0,4,0,1,"The food here is really good. I love the pastry case, I love the local coffee, I love the extensive menu.
The problem is the line. There are far too many excellent brunch places in our fine little city to justify waiting in line for 90 minutes or more. 
I will concede that P&P does serve Tucson's 2nd best grilled cheese sandwich. But you can eat Tucson's best grilled cheese at 47 Scott on a Saturday or Sunday morning without needing to wait in line. 
I would love it if P&P started taking reservations or opened a second location (I would be able to give them a 5-star review!). I want to love this place and its adorable mimosa menu, I just don't want to wait in line.",2015-06-11 23:29:17,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",77,4.14,5
ZwIgYOs9gNr1JO5mUcVffQ,DW48cVl8pVGEC787UPfVtA,qime1yD6_CozBvBtIpsmaw,5.0,1,0,2,"Tucked away in a strip mall, small joint. Been here twice, both times for lunch. Looks and feels like a family run biz. Food was very good, and plentiful portions. Not much else to say. I like these smaller joints. Usually places like this serve up more authetic fare than a big and fat chain. It's definitely a place I would stop by for a bite to eat whenever I was in the area. My only recommendation would be a bigger sign out front.

Food: 5 stars
Ambience: 3 stars
Service: 5 stars",2010-12-17 06:21:39,Zayna Mediterranean Cafe,Tucson,AZ,4.0,33,"Middle Eastern, Mediterranean, Restaurants",104,3.82,1
nZS6h1ADHDpMHRpd7JqHAg,dfo4nvo4OA-OcerrI8fErg,UCMSWPqzXjd7QHq7v8PJjQ,1.0,0,0,0,Tepid dirt-water coffee and stale churro dossant/cronut.  One star to the excellent staff.,2017-11-19 18:05:30,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",30,2.82,0
uhuoiudt4myVkvhdpuHy4A,xuajmSfKBp3sivFgjUKslg,bXjnfT69E8DJinX-ifOofA,1.0,9,8,2,"This was the worst experience I've ever had at a restaurant. My friend and I sat at the bar and the bartender gave us menus water and immediately left. 10 minutes later she asks what we want, we order some meals with drinks. She walks away to put our order, never bring us drinks, 10 minutes later some other lady comes out and we ask for our drinks. Then we ask her if they can change one of the TVs to the NBA game since 2 were playing shows that no one was watching. She says she can't because the ""customers"" will get mad, guess we weren't customers. 10 minutes later our food comes, we got wings, the food was decent but I noticed everyone but us got a plate to put their bones. We were not rude at all and even were helpful to some of the other customers in what to order. From there we didn't get helped the rest of the time there until we went to pay.",2015-05-14 01:50:59,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",10,1.7,0
g5GgbFfVSW8SGcTdEOUGvg,pQl__cFLX0quhPUnGAw70Q,RhuYqAT45uIR2NNdDsolXQ,4.0,0,0,0,"Best. Tortillas. Ever.  I'm from Southern California, and no where locally can I get the amazing Sonoran style homemade tortillas that are made at St. Mary's!  The fresh tortillas are about the size of a large pizza and so thin you can see through them!  They are amazing by themselves, as a quesadilla, or packed as a burrito.  I cannot get enough of these!

All I can speak to are the tortillas, as this is our stop on the way out of town heading back home.  However, the delicious aromas make us want to stay and dine.",2012-04-05 00:12:48,St Mary's Mexican Food,Tucson,AZ,4.0,207,"Restaurants, Mexican",70,4.32,4
-sZCiBpt5F0viFb_PKPIOg,oX4qeKApLJh3syRpOw9DOg,B10mqANgHvL8gBteo1UhAA,4.0,0,0,0,I'm not big on Italian food so it's hard to give more than 4 stars but we've been coming here for 20 years and the food is good. It's always hot and fresh. The chicken parm is my fave.,2016-04-14 02:02:25,Caruso's,Tucson,AZ,3.5,381,"Restaurants, Italian, Pizza",108,4.17,2
Pk7bmyrHtmGlO4N-ciOg6Q,Wj01Pt_rE000DRApMYmZaA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Fantastic brunch spot! Besides free coffee (locally roasted, natch) and cold water, delicious Margaritas, Mimosas and Bloody Marys can be had while you wait for your table (totally worth your time, by the way, there's a nice patio where you can socialize). Brenden is a rockstar behind the bar, and the food is just wonderful. Hollandaise obviously made from scratch, house cured pork belly, prosciutto, duck confit and don't forget the amazing pastries! Get one to go (there's even one with Nutella!) no matter what else you had to eat.",2015-08-09 19:58:27,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",3,5.0,1
p6ZIDysYNWNXG-nyessB3w,u4fFVUjT_vu40KoEGgC1Aw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,1,0,1,The Saturday morning wait was worth it. Even for just a seat at the bar. Perfect for a girls' day. I ordered a half serving of French toast and loose leaf tea. Satisfying but not too much.,2015-01-24 14:52:17,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",33,3.89,1
QZ4droBCfgbKoKCrrndlkQ,yus7FlL2lakt9mXD2C6CfQ,WLiqfxv_GhFFA5sm878a2w,4.0,3,0,0,"We had 10 in our group for dinner on 7/14.  Everyone ordered different items from a huge selection from a large 6 page menu!!!  Unless you are a real oriental connoisseur and know you Asian foods, it is pretty hard to make a decision - thank God for ""Combination Plates"" - makes the guess work a lot easier!!!  I chose A-4, I can't recall exactly what was included but I can say it was delish!  I ordered a side Won Ton Soup for the extra 50 cents, it was very full of vegies, etc. but was a bit too salty.  I did have others mention that their food was saltier than they like. They say they are MSG free in their foods?

The serve staff and chefs are very accommodating and helpful.  The facility is very clean and neat.  It is located right next to the Safeway in the shopping complex on Golf Links and south west corner of Harrison.

We will be including it on our return visit list and recommend it to others!!",2013-07-15 19:24:23,Wei Asian Cafe,Tucson,AZ,4.0,109,"Chinese, Restaurants",25,3.73,0
1xhtTjdlUvilznF8ShepXw,eLxZ-eaHWVUAzm5LC1rRtA,UCMSWPqzXjd7QHq7v8PJjQ,5.0,1,0,0,"Prep & Pastry is hands down my favorite breakfast place in Tucson. Everything I've had here has always exceeded expectations. The food is amazing and the menu has a lot of unique options, as well as classic breakfast items. 
The wait on weekends is almost always over an hour, but it is well worth the wait!! The restaurant overall is very artsy and a fun atmosphere!",2016-02-14 03:25:06,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",37,3.9,5
bHh9aI39t6O3qppbQFVL4A,Js8RJYkWXTHNlEwunqF7Dw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"This is a total Gem here in Tucson! Amazing and unique foods, exceptional service and phenomenal atmosphere! We will be here as often as we can!",2015-07-08 00:29:19,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",6,3.29,0
Kb1j9Vbuei03Gpqr0nQAOw,reoSsW64rna0CORTYyyP-A,V9XlikTxq0My4gE8LULsjw,1.0,3,0,0,"In all honesty this place was good in the first couple years after opening. Since then it has gone steadily downhill while the prices have increased. I went there twice in the past year and both times the service was incredibly slow (45 min to get served simple dishes) and the food was not very good. Two strikes is all it takes for me, won't be wasting money there again.",2015-05-29 04:28:48,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",22,2.33,1
Ca_TliUONsNu1OqzLAHHVw,Mk4VPKNGcHZBOjZYSVbEPw,bXjnfT69E8DJinX-ifOofA,2.0,3,0,0,"Food good, service bad.  You won't have a waitress, but will have to just flag down someone you see. And don't be shy about it or else you'll never get service.",2016-07-16 01:45:39,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",42,3.72,0
yH-vzcbtyLP9heGrlZx2cA,w6etNYwRi4FhFrKwUisZfw,f82dhKNiUXsDVPMLqKYiIQ,5.0,1,0,0,"The restaurant is very clean, the atmosphere is phenomenal and the food is to die for. Believe it or not the last time I had Indian cuisine this good was in Durban, S. Africa.",2018-06-29 01:36:11,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",3,4.0,0
LToAbiOb8_tuvqn2dtD2YA,k4QA8p6MtdgrW0Yz0IgJog,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"I was on my way to the airport back to college and my mom suggested that we go out to breakfast together. I had never been to Prep and Pastry, but I was delighted when I went for the first time, as the menu was extensive in both its specialty items as well as its pastry goods. The Campbell location has an outdoor patio that is particularly lovely and well covered. Since my first dining at Prep and Pastry, I've noticed a continuous flow of people and a greater generation of popularity and publicity for he restaurant, which further is a testament to the incredible food and service that it provides. Prep and Pastry is always a great brunch go-to and never disappoints.",2017-06-18 22:06:36,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",2,5.0,0
ZCCU2q2SPBwJiHS1Nq1jgA,qjuaM8Cab0nwJ-zaOnzqgQ,5N5K-B0pA3as6dvl_ha5BQ,4.0,0,0,0,Good food. I love their Pastrami Sandwich with spicy mustard. Wish they had more IPA's on Tap (they only have two - Laguanitas and Sierra). Wish they'd offer a few local brewery's IPA's. The restaurant is a little dark...but in a hot day that could be refreshing in be in a dark cool restaurant.,2018-04-05 19:10:37,Famous Sam's Restaurant & Bar,Tucson,AZ,2.0,25,"Burgers, Restaurants, American (Traditional)",117,3.39,2
-cPfaj4ykeD190Ed7ZGG_Q,bSNaHLf_1dhYszeUSlmm7w,lhsQkb5nhf-Kd5OvgB9MNg,4.0,1,0,0,"For the South side of Tucson, a whole 7-8 hr drive to the nearest ocean, this place wasn't bad. We ordered 4 different rolls, and after just moving back here from ocean side living, we were pleasantly surprised. The waitress was pleasant, the atmosphere was generally enjoyable, and the prices were to be expected. I think we'll definitely be going back.",2013-10-06 14:52:37,Sachiko Sushi,Tucson,AZ,3.5,191,"Japanese, Restaurants, Sushi Bars",18,3.45,0
bOSlZfsiNoKT1ujEocMA8A,4Zq2vfJVNBdQrzBWhh205Q,0z-pNv_92L_-LiYV_XlcSw,1.0,1,1,0,"I'm have a big issue with germs.  When I eat out, doesn't matter what the restaurant is I request plastic utensils.  I'm at this restaurant for the first time and request a plastic fork.  They refuse to give me the fork because I'm eating in.  They have plastic utensils but wont let me have one.  Luckily I found one in my car.  I will never eat here again.",2017-03-16 19:28:29,Brawley's Restaurant,Tucson,AZ,3.5,90,"Food, Do-It-Yourself Food, Breakfast & Brunch, Restaurants",4,3.25,1
frXwtpd5ZZvCLw4v_80brw,lv-joIHBIJ4AjZ738KfMqg,WXX2EtysiTsZd7pzijpb0g,5.0,0,0,0,"Staying at the DoubleTree Suites Hotel and went to the pub to use my ""Free Drink Coupon"" and ended up drinking three Kilt Lifters.  Extremely friendly staff that make you feel welcomed. Ordered room service a few times on my trip and service was fast, food good. The Flatbreads are wonderful.",2018-02-04 01:05:50,Finnegan's Pub,Tucson,AZ,3.0,70,"Nightlife, Pubs, Restaurants, American (New), Bars, Irish",29,4.28,0
78aibJUl6Ibf3Nci_LU1Ig,UzyUHyk-2sUEg587m-7ABQ,a7ZmzKZRhVjKaJBZ7zIGzg,5.0,3,0,1,"The Dish is a little hidden gem in the desert. Its joined to a wine/spirits market (Rum Runner), and the staff is exceptional. 

The place has very limited seating so call ahead or get there early and peruse their market.

They have a steamed mussels in saffron broth dish that blows my mind (This is Tucson after all.). Their chef prepares some pretty amazing specials, they had a tenderloin with balsamic glaze and mashed sweet potatoes once, which is my wife's favorite. The ambiance is great, elegant without feeling pretentious. 

They have a winning combination there, the food is fantastic, without being overly priced, a great staff, and the location can't be beat. Right in the center of town. Makes for a great starter to a date night.",2011-07-02 14:29:09,The Dish Bistro,Tucson,AZ,4.0,69,"Beer, Wine & Spirits, Arts & Entertainment, Wineries, Restaurants, American (New), Food",2,5.0,1
c3G3UgLcuivKh7mHN0RkJQ,xh30Y7sQsAlEL_EHMU7tbQ,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Excellent service with creative and delicious food. Drinks are on point including the selection of mimosa options. Great for breakfast, lunch, and brunch. I happily take friends and work colleagues here. Classy and fun all wrapped into one.",2018-08-18 06:10:15,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",18,4.53,0
AxEKDnv2W2w9sTl8qMJ1ag,a8Yu6dm8ptckNlW2LDUbZg,WXX2EtysiTsZd7pzijpb0g,2.0,0,1,1,"It was St. Patrick's Day.  Six of us were dressed in green and hoping to find some good corned beef and cabbage.  Isn't that usually the most popular dish at Irish restaurants?  Well, we found one close and we all ended up at Finnegan's Pub which is located in the Double Tree Hotel.  We were afraid this would be a popular night and the restaurant would be full.  It wasn't.  After reading all the reviews, I discovered there weren't too many great reviews.  Oh well .... we've been there and done that now and there's little chance we would return.

Five of us ordered the corned beef and cabbage special.  We've had plenty of corned beef at many Irish restaurants in the past plus cooked our own. It's one of our favorite Irish dinners.   The corned beef has been almost always cut thicker, more on your plate, juicy and delicious. I've got to say this was absolutely the worst corned beef my husband and I have ever had.

I thought the carrots, potatoes and cabbage were very good.  However, the corned beef was skimpy, cold, over cooked, dry and nearly tasteless.   It was cut about as thick as a piece of paper.  Thus, with it being so thin, there was no flavor left in it.  However, we did ask for a couple doggie bags and our dog liked it just fine.",2017-03-18 02:33:37,Finnegan's Pub,Tucson,AZ,3.0,70,"Nightlife, Pubs, Restaurants, American (New), Bars, Irish",1067,3.61,23
